,Country Name,Country Code,Indicator Name,Indicator Code,year,hosp_per_1000
260,"Yemen, Rep.",YEM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,0.454545468091965
261,South Africa,ZAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,
262,Zambia,ZMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,2.801655530929569
263,Zimbabwe,ZWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,3.87664604187012
264,Aruba,ABW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
265,Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
266,Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
267,Albania,ALB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
268,Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
269,Arab World,ARB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
270,United Arab Emirates,ARE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
271,Argentina,ARG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
272,Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
273,American Samoa,ASM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
274,Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
275,Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,11.3000001907349
276,Austria,AUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
277,Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
278,Burundi,BDI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
279,Belgium,BEL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
280,Benin,BEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
281,Burkina Faso,BFA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
282,Bangladesh,BGD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
283,Bulgaria,BGR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
284,Bahrain,BHR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
285,"Bahamas, The",BHS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
286,Bosnia and Herzegovina,BIH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
287,Belarus,BLR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
288,Belize,BLZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
289,Bermuda,BMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
290,Bolivia,BOL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
291,Brazil,BRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
292,Barbados,BRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
293,Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
294,Bhutan,BTN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
295,Botswana,BWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
296,Central African Republic,CAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
297,Canada,CAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
298,Central Europe and the Baltics,CEB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
299,Switzerland,CHE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
300,Channel Islands,CHI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
301,Chile,CHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
302,China,CHN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
303,Cote d'Ivoire,CIV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
304,Cameroon,CMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
305,"Congo, Dem. Rep.",COD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
306,"Congo, Rep.",COG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
307,Colombia,COL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
308,Comoros,COM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
309,Cabo Verde,CPV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
310,Costa Rica,CRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
311,Caribbean small states,CSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
312,Cuba,CUB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
313,Curacao,CUW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
314,Cayman Islands,CYM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
315,Cyprus,CYP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
316,Czech Republic,CZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
317,Germany,DEU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
318,Djibouti,DJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
319,Dominica,DMA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
320,Denmark,DNK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
321,Dominican Republic,DOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
322,Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
323,East Asia & Pacific (excluding high income),EAP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
324,Early-demographic dividend,EAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
325,East Asia & Pacific,EAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
326,Europe & Central Asia (excluding high income),ECA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
327,Europe & Central Asia,ECS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
328,Ecuador,ECU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
329,"Egypt, Arab Rep.",EGY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
330,Euro area,EMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
331,Eritrea,ERI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
332,Spain,ESP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
333,Estonia,EST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
334,Ethiopia,ETH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
335,European Union,EUU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
336,Fragile and conflict affected situations,FCS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
337,Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
338,Fiji,FJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
339,France,FRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
340,Faroe Islands,FRO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
341,"Micronesia, Fed. Sts.",FSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
342,Gabon,GAB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
343,United Kingdom,GBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
344,Georgia,GEO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
345,Ghana,GHA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
346,Gibraltar,GIB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
347,Guinea,GIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
348,"Gambia, The",GMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
349,Guinea-Bissau,GNB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
350,Equatorial Guinea,GNQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
351,Greece,GRC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
352,Grenada,GRD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
353,Greenland,GRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
354,Guatemala,GTM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
355,Guam,GUM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
356,Guyana,GUY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
357,High income,HIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
358,"Hong Kong SAR, China",HKG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
359,Honduras,HND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
360,Heavily indebted poor countries (HIPC),HPC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
361,Croatia,HRV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
362,Haiti,HTI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
363,Hungary,HUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
364,IBRD only,IBD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
365,IDA & IBRD total,IBT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
366,IDA total,IDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
367,IDA blend,IDB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
368,Indonesia,IDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
369,IDA only,IDX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
370,Isle of Man,IMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
371,India,IND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
372,Not classified,INX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
373,Ireland,IRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
374,"Iran, Islamic Rep.",IRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
375,Iraq,IRQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
376,Iceland,ISL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
377,Israel,ISR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
378,Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,9.0
379,Jamaica,JAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
380,Jordan,JOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
381,Japan,JPN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
382,Kazakhstan,KAZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
383,Kenya,KEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
384,Kyrgyz Republic,KGZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
385,Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
386,Kiribati,KIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
387,St. Kitts and Nevis,KNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
388,"Korea, Rep.",KOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
389,Kuwait,KWT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
390,Latin America & Caribbean (excluding high income),LAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
391,Lao PDR,LAO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
392,Lebanon,LBN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
393,Liberia,LBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
394,Libya,LBY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
395,St. Lucia,LCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
396,Latin America & Caribbean,LCN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
397,Least developed countries: UN classification,LDC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
398,Low income,LIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
399,Liechtenstein,LIE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
400,Sri Lanka,LKA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
401,Lower middle income,LMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
402,Low & middle income,LMY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
403,Lesotho,LSO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
404,Late-demographic dividend,LTE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
405,Lithuania,LTU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
406,Luxembourg,LUX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
407,Latvia,LVA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
408,"Macao SAR, China",MAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
409,St. Martin (French part),MAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
410,Morocco,MAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
411,Monaco,MCO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
412,Moldova,MDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
413,Madagascar,MDG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
414,Maldives,MDV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
415,Middle East & North Africa,MEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
416,Mexico,MEX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
417,Marshall Islands,MHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
418,Middle income,MIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
419,North Macedonia,MKD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
420,Mali,MLI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
421,Malta,MLT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
422,Myanmar,MMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
423,Middle East & North Africa (excluding high income),MNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
424,Montenegro,MNE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
425,Mongolia,MNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
426,Northern Mariana Islands,MNP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
427,Mozambique,MOZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
428,Mauritania,MRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
429,Mauritius,MUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
430,Malawi,MWI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
431,Malaysia,MYS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
432,North America,NAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
433,Namibia,NAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
434,New Caledonia,NCL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
435,Niger,NER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
436,Nigeria,NGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
437,Nicaragua,NIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
438,Netherlands,NLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
439,Norway,NOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
440,Nepal,NPL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
441,Nauru,NRU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
442,New Zealand,NZL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
443,OECD members,OED,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
444,Oman,OMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
445,Other small states,OSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
446,Pakistan,PAK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
447,Panama,PAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
448,Peru,PER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
449,Philippines,PHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
450,Palau,PLW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
451,Papua New Guinea,PNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
452,Poland,POL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
453,Pre-demographic dividend,PRE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
454,Puerto Rico,PRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
455,"Korea, Dem. People’s Rep.",PRK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
456,Portugal,PRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
457,Paraguay,PRY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
458,West Bank and Gaza,PSE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
459,Pacific island small states,PSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
460,Post-demographic dividend,PST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
461,French Polynesia,PYF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
462,Qatar,QAT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
463,Romania,ROU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
464,Russian Federation,RUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
465,Rwanda,RWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
466,South Asia,SAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
467,Saudi Arabia,SAU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
468,Sudan,SDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
469,Senegal,SEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
470,Singapore,SGP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
471,Solomon Islands,SLB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
472,Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
473,El Salvador,SLV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
474,San Marino,SMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
475,Somalia,SOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
476,Serbia,SRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
477,Sub-Saharan Africa (excluding high income),SSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
478,South Sudan,SSD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
479,Sub-Saharan Africa,SSF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
480,Small states,SST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
481,Sao Tome and Principe,STP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
482,Suriname,SUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
483,Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
484,Slovenia,SVN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
485,Sweden,SWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
486,Eswatini,SWZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
487,Sint Maarten (Dutch part),SXM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
488,Seychelles,SYC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
489,Syrian Arab Republic,SYR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
490,Turks and Caicos Islands,TCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
491,Chad,TCD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
492,East Asia & Pacific (IDA & IBRD countries),TEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
493,Europe & Central Asia (IDA & IBRD countries),TEC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
494,Togo,TGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
495,Thailand,THA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
496,Tajikistan,TJK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
497,Turkmenistan,TKM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
498,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
499,Timor-Leste,TLS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
500,Middle East & North Africa (IDA & IBRD countries),TMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
501,Tonga,TON,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
502,South Asia (IDA & IBRD),TSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
503,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
504,Trinidad and Tobago,TTO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
505,Tunisia,TUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
506,Turkey,TUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
507,Tuvalu,TUV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
508,Tanzania,TZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
509,Uganda,UGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
510,Ukraine,UKR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
511,Upper middle income,UMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
512,Uruguay,URY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
513,United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
514,Uzbekistan,UZB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
515,St. Vincent and the Grenadines,VCT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
516,"Venezuela, RB",VEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
517,British Virgin Islands,VGB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
518,Virgin Islands (U.S.),VIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
519,Vietnam,VNM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
520,Vanuatu,VUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
521,World,WLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
522,Samoa,WSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
523,Kosovo,XKX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
524,"Yemen, Rep.",YEM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
525,South Africa,ZAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
526,Zambia,ZMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
527,Zimbabwe,ZWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1961,
528,Aruba,ABW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
529,Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
530,Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
531,Albania,ALB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
532,Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
533,Arab World,ARB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
534,United Arab Emirates,ARE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
535,Argentina,ARG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
536,Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
537,American Samoa,ASM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
538,Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
539,Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,11.3999996185303
540,Austria,AUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
541,Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
542,Burundi,BDI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1962,
